Datetime,S1,S2,S3,T,P
09/17/2020 11:07:44,2.57,2.29,2.03,32,2.48729
09/17/2020 11:07:45,2.61,2.32,2.03,32,2.51256
09/17/2020 11:07:46,2.57,2.26,2.01,32,2.46924
09/17/2020 11:07:47,2.56,2.21,2.03,32,2.4548
09/17/2020 11:07:48,2.58,2.25,2.06,32,2.48729
09/17/2020 11:07:49,2.59,2.22,2.05,32,2.47646
09/17/2020 11:07:50,2.59,2.22,2.03,32,2.46924
09/17/2020 11:07:50,2.55,2.21,2.03,32,2.45119
09/17/2020 11:07:51,2.58,2.22,2.05,32,2.47285
09/17/2020 11:07:52,2.57,2.39,2.37,32,2.64613
09/17/2020 11:07:53,2.52,2.2,2.01,32,2.42953
09/17/2020 11:07:54,2.61,2.28,2.07,32,2.51256
09/17/2020 11:07:55,2.58,2.28,2.06,32,2.49812
09/17/2020 11:07:56,2.56,2.25,2.05,32,2.47646
09/17/2020 11:07:57,2.6,2.19,2.06,32,2.47285
09/17/2020 11:07:58,2.66,2.2,2.02,32,2.48368
09/17/2020 11:07:59,2.63,2.21,2.03,32,2.48007
09/17/2020 11:08:00,2.57,2.18,2,32,2.43675
09/17/2020 11:08:00,2.54,2.2,2,32,2.43314
09/17/2020 11:08:01,2.57,2.19,2.05,32,2.45841
09/17/2020 11:08:02,2.54,2.21,2.02,32,2.44397
09/17/2020 11:08:03,2.56,2.21,2.04,32,2.45841
09/17/2020 11:08:04,2.56,2.21,2.04,32,2.45841
09/17/2020 11:08:05,2.58,2.19,2.05,32,2.46202
09/17/2020 11:08:06,2.53,2.25,2.03,32,2.45841
09/17/2020 11:08:07,2.51,2.16,2.06,32,2.42953
09/17/2020 11:08:08,2.56,2.19,2.05,32,2.4548
09/17/2020 11:08:09,2.6,2.22,2.08,32,2.4909
09/17/2020 11:08:09,2.59,2.2,2.02,32,2.45841
09/17/2020 11:08:10,2.6,2.19,2.02,32,2.45841
09/17/2020 11:08:11,2.56,2.24,2.09,32,2.48729
09/17/2020 11:08:12,2.62,2.26,2.09,32,2.51617
09/17/2020 11:08:13,2.58,2.21,2.03,32,2.46202
09/17/2020 11:08:14,2.55,2.22,2.06,32,2.46563
09/17/2020 11:08:15,2.56,2.22,2.13,32,2.49451
09/17/2020 11:08:16,2.51,2.23,2.07,32,2.45841
09/17/2020 11:08:17,2.6,2.23,2.05,32,2.48368
09/17/2020 11:08:18,2.58,2.21,2.04,32,2.46563
09/17/2020 11:08:18,2.55,2.23,2.02,32,2.4548
09/17/2020 11:08:19,2.54,2.23,2.03,32,2.4548
09/17/2020 11:08:20,2.52,2.27,2.02,32,2.45841
09/17/2020 11:08:21,2.59,2.28,2.04,32,2.49451
09/17/2020 11:08:22,2.63,2.24,2.44,32,2.63891
09/17/2020 11:08:23,2.51,2.17,1.99,32,2.40787
09/17/2020 11:08:24,2.58,2.24,2.01,32,2.46563
09/17/2020 11:08:25,2.53,2.3,2.02,32,2.47285
09/17/2020 11:08:26,2.52,2.21,2.04,32,2.44397
09/17/2020 11:08:27,2.52,2.17,1.99,32,2.41148
09/17/2020 11:08:27,2.56,2.2,2.03,32,2.45119
09/17/2020 11:08:28,2.55,2.2,2,32,2.43675
09/17/2020 11:08:29,2.51,2.17,2,32,2.41148
09/17/2020 11:08:30,2.51,2.16,2.01,32,2.41148
09/17/2020 11:08:31,2.55,2.2,1.99,32,2.43314
09/17/2020 11:08:32,2.51,2.23,2,32,2.43314
09/17/2020 11:08:33,2.49,2.17,1.98,32,2.39704
09/17/2020 11:08:34,2.52,2.21,1.99,32,2.42592
09/17/2020 11:08:35,2.51,2.23,2.03,32,2.44397
09/17/2020 11:08:36,2.51,2.27,2,32,2.44758
09/17/2020 11:08:36,2.56,2.24,2.01,32,2.45841
09/17/2020 11:08:37,2.55,2.2,2.03,32,2.44758
09/17/2020 11:08:38,2.52,2.19,2.04,32,2.43675
09/17/2020 11:08:39,2.52,2.18,2.02,32,2.42592
09/17/2020 11:08:40,2.59,2.18,1.99,32,2.44036
09/17/2020 11:08:41,2.57,2.2,2.05,32,2.46202
09/17/2020 11:08:42,2.56,2.25,1.99,32,2.4548
09/17/2020 11:08:43,2.57,2.21,2.01,32,2.45119
09/17/2020 11:08:44,2.52,2.22,2.01,32,2.43675
09/17/2020 11:08:45,2.53,2.24,1.99,32,2.44036
09/17/2020 11:08:46,2.52,2.23,2,32,2.43675
09/17/2020 11:08:46,2.54,2.24,2.05,32,2.46563
09/17/2020 11:08:47,2.54,2.25,2.09,32,2.48368
09/17/2020 11:08:48,2.51,2.28,2.06,32,2.47285
09/17/2020 11:08:49,2.55,2.29,2.01,32,2.47285
09/17/2020 11:08:50,2.59,2.27,2,32,2.47646
09/17/2020 11:08:51,2.56,2.3,2,32,2.47646
09/17/2020 11:08:52,2.53,2.25,2.01,32,2.45119
09/17/2020 11:08:53,2.65,2.29,2,32,2.50534
09/17/2020 11:08:54,2.58,2.28,2.21,32,2.55227
09/17/2020 11:08:55,3.4,2.66,1.99,32,2.90605
09/17/2020 11:08:55,2.58,2.29,2.04,32,2.49451
09/17/2020 11:08:56,2.59,2.3,2.03,32,2.49812
09/17/2020 11:08:57,2.57,2.29,2.04,32,2.4909
09/17/2020 11:08:58,2.55,2.28,2.05,32,2.48368
09/17/2020 11:08:59,2.56,2.32,1.99,32,2.48007
09/17/2020 11:09:00,2.59,2.36,2.02,32,2.51617
09/17/2020 11:09:01,2.57,2.29,2.02,32,2.48368
09/17/2020 11:09:02,2.63,2.29,1.97,32,2.48729
09/17/2020 11:09:03,2.61,2.33,1.98,32,2.49812
09/17/2020 11:09:04,2.59,2.33,1.99,32,2.49451
09/17/2020 11:09:04,2.59,2.29,1.95,32,2.46563
09/17/2020 11:09:05,2.57,2.26,2.01,32,2.46924
09/17/2020 11:09:06,2.59,2.29,1.96,32,2.46924
09/17/2020 11:09:07,2.58,2.35,1.96,32,2.48729
09/17/2020 11:09:08,2.54,2.3,1.95,32,2.45119
09/17/2020 11:09:09,2.6,2.29,1.96,32,2.47285
09/17/2020 11:09:10,2.68,2.34,1.96,32,2.51978
09/17/2020 11:09:11,2.53,2.32,1.97,32,2.46202
09/17/2020 11:09:12,2.56,2.28,1.94,32,2.44758
09/17/2020 11:09:13,2.58,2.31,1.96,32,2.47285
09/17/2020 11:09:13,2.56,2.33,1.98,32,2.48007
09/17/2020 11:09:14,2.53,2.3,1.97,32,2.4548
09/17/2020 11:09:15,2.56,2.38,1.99,32,2.50173
09/17/2020 11:09:16,2.56,2.4,2,32,2.51256
09/17/2020 11:09:17,2.59,2.37,1.99,32,2.50895
09/17/2020 11:09:18,2.57,2.34,1.97,32,2.48368
09/17/2020 11:09:19,2.64,2.33,1.98,32,2.50895
09/17/2020 11:09:20,2.64,2.38,1.97,32,2.52339
09/17/2020 11:09:21,2.56,2.37,1.97,32,2.4909
09/17/2020 11:09:22,2.58,2.35,1.96,32,2.48729
09/17/2020 11:09:23,2.58,2.4,1.97,32,2.50895
09/17/2020 11:09:23,2.58,2.32,2,32,2.4909
09/17/2020 11:09:24,2.55,2.36,1.97,32,2.48368
09/17/2020 11:09:25,2.58,2.31,2.05,32,2.50534
09/17/2020 11:09:26,2.6,2.29,2.02,32,2.49451
09/17/2020 11:09:27,2.7,3.09,1.85,32,2.75804
09/17/2020 11:09:28,2.57,2.26,2,32,2.46563
09/17/2020 11:09:29,2.6,2.28,1.98,32,2.47646
09/17/2020 11:09:30,2.58,2.28,1.89,32,2.43675
09/17/2020 11:09:31,2.53,2.32,1.98,32,2.46563
09/17/2020 11:09:32,2.55,2.3,1.97,32,2.46202
09/17/2020 11:09:32,2.56,2.33,1.95,32,2.46924
09/17/2020 11:09:33,2.54,2.33,1.96,32,2.46563
09/17/2020 11:09:34,2.53,2.31,1.93,32,2.44397
09/17/2020 11:09:35,2.53,2.32,1.98,32,2.46563
09/17/2020 11:09:36,2.6,2.36,1.99,32,2.50895
09/17/2020 11:09:37,2.56,2.32,1.96,32,2.46924
09/17/2020 11:09:38,2.56,2.31,1.95,32,2.46202
09/17/2020 11:09:39,2.55,2.31,1.94,32,2.4548
09/17/2020 11:09:40,2.59,2.34,1.96,32,2.48729
09/17/2020 11:09:41,2.52,2.32,2,32,2.46924
09/17/2020 11:09:41,2.58,2.32,1.97,32,2.48007
09/17/2020 11:09:42,2.54,2.31,1.96,32,2.45841
09/17/2020 11:09:43,2.52,2.31,1.98,32,2.45841
09/17/2020 11:09:44,2.51,2.3,1.95,32,2.44036
09/17/2020 11:09:45,2.61,2.3,2.03,32,2.50534
09/17/2020 11:09:46,2.55,2.34,2.02,32,2.49451
09/17/2020 11:09:47,2.53,2.29,1.99,32,2.45841
09/17/2020 11:09:48,2.59,2.27,1.97,32,2.46563
09/17/2020 11:09:49,2.59,2.68,1.95,32,2.60642
09/17/2020 11:09:50,0,0.78,0,32,0.28158
09/17/2020 11:09:50,0,0,0,32,0
09/17/2020 11:09:51,0,0,0,32,0
09/17/2020 11:09:52,0,0.75,0,32,0.27075
09/17/2020 11:09:53,2.45,1.58,1.4,32,1.96023
09/17/2020 11:09:54,1.86,1.53,1.39,32,1.72558
09/17/2020 11:09:55,1.88,1.55,1.11,32,1.63894
09/17/2020 11:09:56,0,0.94,2.15,32,1.11549
09/17/2020 11:09:57,0,0.9,0.84,32,0.62814
09/17/2020 11:09:58,2.72,1.77,1.39,32,2.12268
09/17/2020 11:09:59,1.79,0.98,0.8,32,1.28877
09/17/2020 11:09:59,2.66,1.3,0.72,32,1.68948
09/17/2020 11:10:00,4.32,5.75,11.84,32,7.90951
09/17/2020 11:10:01,17.04,20.86,25.44,32,22.86574
09/17/2020 11:10:02,28.33,12.97,5.74,32,16.98144
09/17/2020 11:10:03,6.19,3.1,2.58,32,4.28507
09/17/2020 11:10:04,3.07,2.7,2.31,32,2.91688
09/17/2020 11:10:05,2.75,2.43,2.07,32,2.61725
09/17/2020 11:10:06,2.6,2.32,2.02,32,2.50534
09/17/2020 11:10:07,2.64,2.34,2.02,32,2.527
09/17/2020 11:10:08,2.64,2.36,2.02,32,2.53422
09/17/2020 11:10:09,2.58,2.33,2.01,32,2.49812
09/17/2020 11:10:09,2.63,2.34,2.02,32,2.52339
09/17/2020 11:10:10,2.62,2.37,2.02,32,2.53061
09/17/2020 11:10:11,2.6,2.37,2.02,32,2.52339
09/17/2020 11:10:12,2.61,2.35,2.01,32,2.51617
09/17/2020 11:10:13,2.62,2.4,2.05,32,2.55227
09/17/2020 11:10:14,2.6,2.41,2.01,32,2.53422
09/17/2020 11:10:15,2.62,2.34,2.02,32,2.51978
09/17/2020 11:10:16,2.61,2.32,1.94,32,2.48007
09/17/2020 11:10:17,2.63,2.3,2.17,32,2.5631
09/17/2020 11:10:18,2.68,2.31,1.96,32,2.50895
09/17/2020 11:10:18,2.56,2.34,1.98,32,2.48368
09/17/2020 11:10:19,2.62,2.33,1.95,32,2.4909
09/17/2020 11:10:20,2.66,2.4,2.58,32,2.75804
09/17/2020 11:10:21,2.54,2.32,1.95,32,2.45841
09/17/2020 11:10:22,2.56,2.3,2.02,32,2.48368
09/17/2020 11:10:23,2.6,2.3,2.01,32,2.49451
09/17/2020 11:10:24,2.62,2.33,1.99,32,2.50534
09/17/2020 11:10:25,2.59,2.32,2.02,32,2.50173
09/17/2020 11:10:26,2.64,2.29,2,32,2.50173
09/17/2020 11:10:27,2.64,2.34,2.01,32,2.52339
09/17/2020 11:10:27,2.6,2.3,2.02,32,2.49812
09/17/2020 11:10:28,2.58,2.33,2.02,32,2.50173
09/17/2020 11:10:29,2.59,2.3,2.03,32,2.49812
09/17/2020 11:10:30,2.58,2.35,2.06,32,2.52339
09/17/2020 11:10:31,2.59,2.38,2.04,32,2.53061
09/17/2020 11:10:32,2.59,2.37,2.04,32,2.527
09/17/2020 11:10:33,2.58,2.28,2.04,32,2.4909
09/17/2020 11:10:34,2.63,2.28,1.99,32,2.4909
09/17/2020 11:10:35,2.6,2.29,1.98,32,2.48007
09/17/2020 11:10:36,2.75,2.4,1.92,32,2.55227
09/17/2020 11:10:36,2.55,2.29,1.95,32,2.45119
09/17/2020 11:10:37,2.56,2.32,1.98,32,2.47646
09/17/2020 11:10:38,2.55,2.3,2.39,32,2.61364
09/17/2020 11:10:39,2.55,3.26,1.76,32,2.73277
09/17/2020 11:10:40,2.52,2.35,1.96,32,2.46563
09/17/2020 11:10:41,2.56,2.32,2.05,32,2.50173
09/17/2020 11:10:42,2.6,2.33,2.04,32,2.51617
09/17/2020 11:10:43,2.65,2.32,1.99,32,2.51256
09/17/2020 11:10:44,2.67,2.33,1.99,32,2.52339
09/17/2020 11:10:45,2.62,2.32,2.01,32,2.50895
09/17/2020 11:10:46,2.58,2.28,1.95,32,2.45841
09/17/2020 11:10:46,2.54,2.3,2.08,32,2.49812
09/17/2020 11:10:47,2.62,2.27,1.95,32,2.46924
09/17/2020 11:10:48,2.59,2.32,1.97,32,2.48368
09/17/2020 11:10:49,2.54,2.35,1.97,32,2.47646
09/17/2020 11:10:50,2.58,3.81,1.68,32,2.91327
09/17/2020 11:10:51,2.56,2.27,1.98,32,2.45841
09/17/2020 11:10:52,2.58,2.31,1.99,32,2.48368
09/17/2020 11:10:53,2.63,2.28,1.99,32,2.4909
09/17/2020 11:10:54,2.59,2.29,1.98,32,2.47646
09/17/2020 11:10:55,2.61,2.31,2,32,2.49812
09/17/2020 11:10:55,2.56,2.32,2.01,32,2.48729
09/17/2020 11:10:56,2.56,2.28,1.95,32,2.45119
09/17/2020 11:10:57,2.58,2.27,2.09,32,2.50534
09/17/2020 11:10:58,2.61,2.35,1.98,32,2.50534
09/17/2020 11:10:59,2.55,2.32,1.99,32,2.47646
09/17/2020 11:11:00,2.57,2.25,1.93,32,2.43675
09/17/2020 11:11:01,2.62,1.05,0,32,1.32487
09/17/2020 11:11:02,0,0,0,32,0
09/17/2020 11:11:03,0,0,0,32,0
09/17/2020 11:11:04,0,0.96,0.7,32,0.59926
09/17/2020 11:11:04,0,3.2,1.41,32,1.66421
09/17/2020 11:11:05,1.95,1.55,1.32,32,1.74002
09/17/2020 11:11:06,1.89,1.53,1.32,32,1.71114
09/17/2020 11:11:07,1.84,0.84,0.68,32,1.21296
09/17/2020 11:11:08,2.65,1.45,0.69,32,1.72919
09/17/2020 11:11:09,0,0.93,2.06,32,1.07939
09/17/2020 11:11:10,1.8,1.79,1.19,32,1.72558
09/17/2020 11:11:11,0,2.27,1.35,32,1.30682
09/17/2020 11:11:12,0,3.8,2.36,32,2.22376
09/17/2020 11:11:13,11.34,13.74,17.32,32,15.3064
09/17/2020 11:11:13,25.01,27.97,10.3,32,22.84408
09/17/2020 11:11:14,5.66,5.75,2.38,32,4.97819
09/17/2020 11:11:15,3,2.86,2.16,32,2.89522
09/17/2020 11:11:16,2.8,2.59,2.13,32,2.71472
09/17/2020 11:11:17,2.75,2.55,2.12,32,2.67862
09/17/2020 11:11:18,2.74,2.35,1.93,32,2.53422
09/17/2020 11:11:19,2.52,2.28,1.89,32,2.41509
09/17/2020 11:11:20,2.5,2.26,1.9,32,2.40426
09/17/2020 11:11:21,2.48,2.22,1.98,32,2.41148
09/17/2020 11:11:22,2.68,2.25,1.88,32,2.45841
09/17/2020 11:11:22,2.48,2.25,1.9,32,2.39343
09/17/2020 11:11:23,2.49,2.23,1.91,32,2.39343
09/17/2020 11:11:24,2.5,2.25,1.89,32,2.39704
09/17/2020 11:11:25,2.46,2.31,1.89,32,2.40426
09/17/2020 11:11:26,2.5,2.29,1.92,32,2.42231
09/17/2020 11:11:27,2.47,2.27,1.93,32,2.40787
09/17/2020 11:11:28,2.59,2.33,1.9,32,2.46202
09/17/2020 11:11:29,2.5,2.28,1.9,32,2.41148
09/17/2020 11:11:30,3.06,2.26,1.84,32,2.58476
09/17/2020 11:11:31,2.47,2.27,1.88,32,2.38982
09/17/2020 11:11:32,2.49,2.26,1.88,32,2.39343
09/17/2020 11:11:32,2.46,2.25,1.88,32,2.37899
09/17/2020 11:11:33,2.49,2.26,1.85,32,2.3826
09/17/2020 11:11:34,2.48,2.26,1.85,32,2.37899
09/17/2020 11:11:35,2.5,2.22,1.89,32,2.38621
09/17/2020 11:11:36,2.47,2.3,1.91,32,2.41148
09/17/2020 11:11:37,2.46,2.33,1.87,32,2.40426
09/17/2020 11:11:38,2.46,2.22,1.91,32,2.37899
09/17/2020 11:11:39,2.52,2.24,1.89,32,2.40065
09/17/2020 11:11:40,2.49,2.22,1.88,32,2.37899
09/17/2020 11:11:41,2.53,2.23,1.9,32,2.40426
09/17/2020 11:11:41,2.48,2.26,1.87,32,2.38621
09/17/2020 11:11:42,2.48,2.24,1.89,32,2.38621
09/17/2020 11:11:43,2.48,2.25,1.9,32,2.39343
09/17/2020 11:11:44,2.47,2.21,1.86,32,2.36094
09/17/2020 11:11:45,2.47,2.25,1.86,32,2.37538
09/17/2020 11:11:46,2.54,2.26,1.85,32,2.40065
09/17/2020 11:11:47,2.49,2.31,1.86,32,2.40426
09/17/2020 11:11:48,2.48,2.29,1.87,32,2.39704
09/17/2020 11:11:49,2.5,2.24,1.9,32,2.39704
09/17/2020 11:11:50,2.5,2.25,1.88,32,2.39343
09/17/2020 11:11:50,2.51,2.23,1.87,32,2.38621
09/17/2020 11:11:51,2.51,2.24,1.89,32,2.39704
09/17/2020 11:11:52,2.49,2.24,1.88,32,2.38621
09/17/2020 11:11:53,2.51,2.26,1.88,32,2.40065
09/17/2020 11:11:54,2.53,2.3,1.91,32,2.43314
09/17/2020 11:11:55,2.49,2.19,1.85,32,2.35733
09/17/2020 11:11:56,2.47,2.26,1.88,32,2.38621
09/17/2020 11:11:57,2.49,2.25,1.91,32,2.40065
09/17/2020 11:11:58,2.52,2.31,1.88,32,2.42231
09/17/2020 11:11:59,2.51,2.34,1.88,32,2.42953
09/17/2020 11:11:59,2.51,2.25,1.9,32,2.40426
09/17/2020 11:12:00,2.52,2.25,1.89,32,2.40426
09/17/2020 11:12:01,2.51,2.27,1.94,32,2.42592
09/17/2020 11:12:02,2.61,2.26,1.88,32,2.43675
09/17/2020 11:12:03,2.51,2.21,1.94,32,2.40426
09/17/2020 11:12:04,3.34,2.2,1.86,32,2.6714
09/17/2020 11:12:05,2.53,2.3,1.87,32,2.4187
09/17/2020 11:12:06,2.56,2.27,1.86,32,2.41509
09/17/2020 11:12:07,2.5,2.28,1.86,32,2.39704
09/17/2020 11:12:08,2.47,2.25,1.89,32,2.38621
09/17/2020 11:12:08,2.51,2.26,1.9,32,2.40787
09/17/2020 11:12:09,2.52,2.28,1.9,32,2.4187
09/17/2020 11:12:10,2.52,2.25,1.86,32,2.39343
09/17/2020 11:12:11,2.82,2.53,1.86,32,2.60281
09/17/2020 11:12:12,2.52,2.27,1.86,32,2.40065
09/17/2020 11:12:13,2.6,2.49,1.81,32,2.4909
09/17/2020 11:12:14,2.47,2.24,1.84,32,2.36455
09/17/2020 11:12:15,2.49,2.26,1.83,32,2.37538
09/17/2020 11:12:16,2.48,2.25,1.86,32,2.37899
09/17/2020 11:12:17,2.51,2.27,1.87,32,2.40065
09/17/2020 11:12:18,2.51,2.28,1.86,32,2.40065
09/17/2020 11:12:18,2.49,2.32,1.87,32,2.41148
09/17/2020 11:12:19,2.52,2.26,1.91,32,2.41509
09/17/2020 11:12:20,2.54,2.23,1.98,32,2.43675
09/17/2020 11:12:21,2.76,2.2,1.83,32,2.45119
09/17/2020 11:12:22,2.58,2.23,1.91,32,2.42592
09/17/2020 11:12:23,3.59,2.09,1.87,32,2.72555
09/17/2020 11:12:24,2.53,2.26,1.84,32,2.39343
09/17/2020 11:12:25,2.59,2.47,1.88,32,2.50534
09/17/2020 11:12:26,2.56,2.39,1.89,32,2.46924
09/17/2020 11:12:27,2.8,2.31,4.05,32,3.30676
09/17/2020 11:12:27,2.23,2.28,1.87,32,2.30318
09/17/2020 11:12:28,2.47,2.28,1.94,32,2.41509
09/17/2020 11:12:29,3.34,2.23,1.87,32,2.68584
09/17/2020 11:12:30,2.48,2.24,1.94,32,2.40426
09/17/2020 11:12:31,4.3,1.94,1.86,32,2.9241
09/17/2020 11:12:32,2.51,2.23,1.94,32,2.41148
09/17/2020 11:12:33,2.84,2.24,1.83,32,2.49451
09/17/2020 11:12:34,2.46,2.23,1.94,32,2.39343
09/17/2020 11:12:35,3.97,1.97,1.87,32,2.81941
09/17/2020 11:12:36,2.47,2.25,2.14,32,2.47646
09/17/2020 11:12:36,2.57,3.64,1.52,32,2.79053
09/17/2020 11:12:37,2.47,2.23,1.86,32,2.36816
09/17/2020 11:12:38,2.63,2.28,3.56,32,3.05767
09/17/2020 11:12:39,2.31,2.25,1.86,32,2.31762
09/17/2020 11:12:40,2.47,2.32,3.18,32,2.87717
09/17/2020 11:12:41,2.03,2.28,1.87,32,2.23098
09/17/2020 11:12:42,2.52,2.39,2.03,32,2.50534
09/17/2020 11:12:43,2.92,2.2,1.83,32,2.50895
09/17/2020 11:12:44,2.47,2.33,2.07,32,2.48007
09/17/2020 11:12:45,3.99,2.33,1.84,32,2.94576
09/17/2020 11:12:45,2.53,2.23,1.85,32,2.38621
09/17/2020 11:12:46,2.47,2.24,2.03,32,2.43314
09/17/2020 11:12:47,3.19,3.06,1.68,32,2.86273
09/17/2020 11:12:48,2.48,2.24,1.87,32,2.37899
09/17/2020 11:12:49,2.48,2.29,1.94,32,2.42231
09/17/2020 11:12:50,4.71,1.74,1.87,32,3.00352
09/17/2020 11:12:51,2.46,2.24,1.83,32,2.35733
09/17/2020 11:12:52,2.45,2.42,1.97,32,2.46924
09/17/2020 11:12:53,3.09,2.2,1.86,32,2.58115
09/17/2020 11:12:54,2.45,2.22,1.84,32,2.35011
09/17/2020 11:12:55,2.57,2.33,2.59,32,2.70389
09/17/2020 11:12:55,2.58,2.34,1.81,32,2.42953
09/17/2020 11:12:56,2.48,2.23,1.81,32,2.35372
09/17/2020 11:12:57,2.5,2.29,1.84,32,2.39343
09/17/2020 11:12:58,2.54,2.25,1.84,32,2.39343
09/17/2020 11:12:59,2.48,2.21,1.99,32,2.41148
09/17/2020 11:13:00,2.46,4.49,1.56,32,3.07211
09/17/2020 11:13:01,2.54,2.27,1.81,32,2.38982
09/17/2020 11:13:02,2.49,2.3,1.84,32,2.39343
09/17/2020 11:13:03,2.48,2.26,1.89,32,2.39343
09/17/2020 11:13:04,2.5,2.25,1.9,32,2.40065
09/17/2020 11:13:04,2.57,2.28,1.85,32,2.4187
09/17/2020 11:13:05,2.58,2.19,2.16,32,2.50173
09/17/2020 11:13:06,1.71,0.68,0,32,0.86279
09/17/2020 11:13:07,0,0,0,32,0
09/17/2020 11:13:08,0,0,0,32,0
09/17/2020 11:13:09,0,0.81,0,32,0.29241
09/17/2020 11:13:10,2.72,1.66,1.35,32,2.06853
09/17/2020 11:13:11,1.96,1.58,1.31,32,1.75085
09/17/2020 11:13:12,1.89,1.56,0.98,32,1.59923
09/17/2020 11:13:13,0,0.96,2.1,32,1.10466
09/17/2020 11:13:13,0,0.99,0.76,32,0.63175
09/17/2020 11:13:14,2.59,1.85,1.34,32,2.08658
09/17/2020 11:13:15,1.83,1.04,0.72,32,1.29599
09/17/2020 11:13:16,2.92,1.22,0.67,32,1.73641
09/17/2020 11:13:17,4.89,6.15,11.77,32,8.23441
09/17/2020 11:13:18,16.98,17.01,4.5,32,13.89489
09/17/2020 11:13:19,3.32,3.43,1.95,32,3.1407
09/17/2020 11:13:20,2.59,2.45,1.88,32,2.49812
09/17/2020 11:13:21,2.41,2.07,1.62,32,2.2021
09/17/2020 11:13:22,2.24,2.06,1.6,32,2.1299
09/17/2020 11:13:22,2.24,2.21,1.61,32,2.18766
09/17/2020 11:13:23,2.48,2.06,1.6,32,2.21654
09/17/2020 11:13:24,2.24,2.06,1.63,32,2.14073
09/17/2020 11:13:25,2.2,2.01,1.65,32,2.11546
09/17/2020 11:13:26,2.22,2,1.64,32,2.11546
09/17/2020 11:13:27,2.36,2.15,1.83,32,2.28874
09/17/2020 11:13:28,2.28,2.06,1.63,32,2.15517
09/17/2020 11:13:29,2.21,1.96,1.62,32,2.09019
09/17/2020 11:13:30,2.24,1.99,1.62,32,2.11185
09/17/2020 11:13:31,2.23,2.11,1.95,32,2.27069
09/17/2020 11:13:31,2.18,1.97,1.62,32,2.08297
09/17/2020 11:13:32,2.22,1.97,1.61,32,2.0938
09/17/2020 11:13:33,2.23,1.98,1.61,32,2.10102
09/17/2020 11:13:34,2.39,2.05,1.63,32,2.19127
09/17/2020 11:13:35,0,0.64,0,32,0.23104
09/17/2020 11:13:36,0,0,0,32,0
09/17/2020 11:13:37,0,0.84,0,32,0.30324
09/17/2020 11:13:38,3.47,1.6,1.43,32,2.3465
09/17/2020 11:13:39,1.93,1.56,1.39,32,1.76168
09/17/2020 11:13:40,2.04,1.54,1.35,32,1.77973
09/17/2020 11:13:40,0,0.93,2.01,32,1.06134
09/17/2020 11:13:41,0,0.91,0.81,32,0.62092
09/17/2020 11:13:42,0,2.14,1.33,32,1.25267
09/17/2020 11:13:43,1.84,1.24,0.77,32,1.38985
09/17/2020 11:13:44,2.22,1.55,0.68,32,1.60645
09/17/2020 11:13:45,4.27,0.96,3.33,32,3.09016
09/17/2020 11:13:46,2.62,2.24,1.92,32,2.44758
09/17/2020 11:13:47,0,2.41,1.56,32,1.43317
09/17/2020 11:13:48,1.95,1.86,1.57,32,1.94218
09/17/2020 11:13:49,2.12,1.95,1.55,32,2.02882
09/17/2020 11:13:49,2.03,1.6,1.22,32,1.75085
09/17/2020 11:13:50,1.8,1.63,1.19,32,1.66782
09/17/2020 11:13:51,1.81,1.62,1.2,32,1.67143
09/17/2020 11:13:52,1.8,1.65,1.03,32,1.61728
09/17/2020 11:13:53,1.92,1.67,1.23,32,1.74002
09/17/2020 11:13:54,1.82,1.62,1.24,32,1.68948
09/17/2020 11:13:55,1.82,1.63,1.22,32,1.68587
09/17/2020 11:13:56,1.83,1.61,1.23,32,1.68587
09/17/2020 11:13:57,1.82,1.61,1.22,32,1.67865
09/17/2020 11:13:58,0,2.79,0,32,1.00719
09/17/2020 11:13:58,2.77,1.65,1.32,32,2.07214
09/17/2020 11:13:59,1.8,1.61,1.22,32,1.67143
09/17/2020 11:14:00,1.8,1.58,1.23,32,1.66421
09/17/2020 11:14:01,1.83,1.61,1.23,32,1.68587
09/17/2020 11:14:02,1.85,1.62,1.28,32,1.71475
09/17/2020 11:14:03,1.78,1.49,1.33,32,1.6606
09/17/2020 11:14:04,1.86,1.61,1.26,32,1.70753
09/17/2020 11:14:05,1.83,1.6,1.23,32,1.68226
09/17/2020 11:14:06,1.84,1.61,1.24,32,1.69309
09/17/2020 11:14:07,1.83,1.59,1.24,32,1.68226
09/17/2020 11:14:07,1.82,1.42,1.12,32,1.57396
09/17/2020 11:14:08,1.7,2.55,1.3,32,2.00355
09/17/2020 11:14:09,1.83,1.59,1.23,32,1.67865
09/17/2020 11:14:10,1.78,1.59,1.24,32,1.66421
09/17/2020 11:14:11,1.8,1.61,1.23,32,1.67504
09/17/2020 11:14:12,1.82,1.59,1.25,32,1.68226
09/17/2020 11:14:13,1.7,1.54,1.35,32,1.65699
09/17/2020 11:14:14,1.86,1.6,1.27,32,1.70753
09/17/2020 11:14:15,1.84,1.59,1.26,32,1.69309
09/17/2020 11:14:16,1.82,1.6,1.24,32,1.68226
09/17/2020 11:14:16,1.82,1.62,1.25,32,1.69309
09/17/2020 11:14:17,1.81,1.41,1.14,32,1.57396
09/17/2020 11:14:18,2.94,1.3,2.18,32,2.31762
09/17/2020 11:14:19,1.88,1.64,1.24,32,1.71836
09/17/2020 11:14:20,1.77,1.61,1.22,32,1.6606
09/17/2020 11:14:21,1.79,1.61,1.24,32,1.67504
